academicYear,term,termCode,courseCode,courseNumber,shortTitle,title,facultyDescription,subjectCode,subject,courseType,credits,creditUnvergraduate,creditGraduate,url,daysOfWeek,startTime,endTime,location,notes,description
2023,Spring,2,26081,4225,MGMT E-4225 Section 2 (26081),Negotiation and Organizational Conflict Resolution,"Paula Gutlove MD, Deputy Director, Institute for Resource and Security Studies",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Spring%20Term%202024%20-%20Full%20Term/MGMT/E-4225/2,Tuesday,17:10:00,19:10:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","This course provides a comprehensive introduction to the concept and types of negotiation. It is designed for students who wish to manage individual and organizational conflict and negotiations more effectively based on the premise that those in management positions engage in some form of negotiation daily. Students discuss the meaning, types, and different strategies of negotiation with an emphasis on an integrative, collaborative, win-win negotiation approach. A variety of topics are discussed including, but not limited to: workplace conflict, strategies for diagnosing conflict situations, power, culture and diversity in negotiation, emotional elements in approaching negotiation and conflict resolution, psychological sub-processes, social contexts, individual differences, multiparty situations, and dealing with impasses. Students learn theories of interpersonal and organizational conflict and its resolution as applied to personal, corporate, historical, and political contexts. The course brings out the significance of leadership in approaching and managing a negotiation situation and organizational conflict resolution."
2023,Spring,2,24082,4225,MGMT E-4225 Section 3 (24082),Negotiation and Organizational Conflict Resolution,"Maurie Kelly PhD, Director, Pennsylvania Spatial Data Access, Institutes of Energy and the Environment, and Instructor of Risk Management, Smeal College of Business, Pennsylvania State University",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Spring%20Term%202024%20-%20Full%20Term/MGMT/E-4225/3,Wednesday,17:30:00,19:30:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","This course provides a comprehensive introduction to the concept and types of negotiation. It is designed for students who wish to manage individual and organizational conflict and negotiations more effectively based on the premise that those in management positions engage in some form of negotiation daily. Students discuss the meaning, types, and different strategies of negotiation with an emphasis on an integrative, collaborative, win-win negotiation approach. A variety of topics are discussed including, but not limited to: workplace conflict, strategies for diagnosing conflict situations, power, culture and diversity in negotiation, emotional elements in approaching negotiation and conflict resolution, psychological sub-processes, social contexts, individual differences, multiparty situations, and dealing with impasses. Students learn theories of interpersonal and organizational conflict and its resolution as applied to personal, corporate, historical, and political contexts. The course brings out the significance of leadership in approaching and managing a negotiation situation and organizational conflict resolution."
2023,Spring,2,26667,4225,MGMT E-4225 Section 4 (26667),Negotiation and Organizational Conflict Resolution,"Diana Buttu MBA, JD, Lawyer",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Spring%20Term%202024%20-%20Full%20Term/MGMT/E-4225/4,Thursday,15:00:00,17:00:00, ,"Live Attendance Web Conference.<br><br>Optional sections to be arranged.<br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","This course provides a comprehensive introduction to the concept and types of negotiation. It is designed for students who wish to manage individual and organizational conflict and negotiations more effectively based on the premise that those in management positions engage in some form of negotiation daily. Students discuss the meaning, types, and different strategies of negotiation with an emphasis on an integrative, collaborative, win-win negotiation approach. A variety of topics are discussed including, but not limited to: workplace conflict, strategies for diagnosing conflict situations, power, culture and diversity in negotiation, emotional elements in approaching negotiation and conflict resolution, psychological sub-processes, social contexts, individual differences, multiparty situations, and dealing with impasses. Students learn theories of interpersonal and organizational conflict and its resolution as applied to personal, corporate, historical, and political contexts. The course brings out the significance of leadership in approaching and managing a negotiation situation and organizational conflict resolution."
2023,Spring,2,26520,4225,MGMT E-4225 Section 5 (26520),Negotiation and Organizational Conflict Resolution,"Katri Nousiainen LLM, Visiting Researcher, Program on Negotiation, Harvard Law School",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Spring%20Term%202024%20-%20Short%20Spring%20II/MGMT/E-4225/5,Tuesday Thursday,17:30:00,19:45:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","This course provides a comprehensive introduction to the concept and types of negotiation. It is designed for students who wish to manage individual and organizational conflict and negotiations more effectively based on the premise that those in management positions engage in some form of negotiation daily. Students discuss the meaning, types, and different strategies of negotiation with an emphasis on an integrative, collaborative, win-win negotiation approach. A variety of topics are discussed including, but not limited to: workplace conflict, strategies for diagnosing conflict situations, power, culture and diversity in negotiation, emotional elements in approaching negotiation and conflict resolution, psychological sub-processes, social contexts, individual differences, multiparty situations, and dealing with impasses. Students learn theories of interpersonal and organizational conflict and its resolution as applied to personal, corporate, historical, and political contexts. The course brings out the significance of leadership in approaching and managing a negotiation situation and organizational conflict resolution."
2023,Spring,2,24814,4230,MGMT E-4230 Section 1 (24814),Advanced Negotiation and Conflict Resolution Strategies: Mastering the Science and Art,"Maurie Kelly PhD, Director, Pennsylvania Spatial Data Access, Institutes of Energy and the Environment, and Instructor of Risk Management, Smeal College of Business, Pennsylvania State University",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Spring%20Term%202024%20-%20Full%20Term/MGMT/E-4230/1,Thursday,17:30:00,19:30:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","We all have had experiences where we find ourselves in the company of a master negotiator. You most likely can name someone you admire, someone whose abilities you wish you had. These individuals seem to know how to turn a hopeless situation into an amazing agreement. You may think they were born that way but this is rarely true. In order to be a master negotiator, you must be a master of both the science and the art. You need to have a deep understanding of the basics as well as keen insight into when to create and when to claim value, how to structure a negotiation, and how to address barriers. You should be able to be a master architect in designing your negotiation, long before you ever get to the table. It is imperative that you understand how to bring in new elements, partners, and processes that make up your negotiation campaign. Finally, the proof of your mastery of the science and your entr e into the art is when you are faced with a truly complex situation and understand how to put the science of strategy and experience into action. Becoming a master negotiator requires a solid foundation in negotiation concepts; the ability to structure and execute complex negotiations strategically; experience, but an ongoing desire to learn and grow; expertise in set up and design, agility and flexibility; empathy, sensitivity, and creativity; multidimensional thinking and planning; crisis leadership skills; system 2 thinking; and constant mindful practice. This highly interactive course delves into the strategic system 2 thinking and planning that drive success in multiple arenas including multiparty negotiations, international coalitions, and multiphase situations. We explore impossible situations, deadlocked conflicts, and interpersonal, organizational, and international disputes and learn the skills required to address these scenarios. You develop more sophisticated negotiating skills, learn how to avoid the most serious pitfalls, and emerge prepared to conduct a wider range of complex negotiations and resolve conflicts with confidence.<br><br>Prerequisites: MGMT E-4225, or the equivalent."
2023,Fall,1,13365,4240,MGMT E-4240 Section 1 (13365),Human Resource Management,"Michael K. Thomas EdD, President and Chief Executive Officer, New England Board of Higher Education",MGMT,Management,Flexible Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Fall%20Term%202023%20-%20Full%20Term/MGMT/E-4240/1,Monday,17:30:00,19:30:00, ,"Flexible Attendance Web Conference.<br><br>Optional sections to be arranged.<br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","Human resource management (HRM) can be defined as the effective use of human resources in an organization, through the management of people-related activities. It is a strategic organizational activity of increasing complexity and importance. This introductory course covers the range of critical HR issues and core activities that all managers need to understand, including strategic HRM, legal issues, talent acquisition, performance management, employee development, and compensation and rewards. Through interactive lectures and case studies, students become familiar with the basic principles and techniques of strategic HRM. The course takes a practical view that integrates contemporary management thought with practical aspects of implementing HR functions in the real world. It enables students to be effective talent managers and to ensure that people are a source of an organization's competitive advantage. Additionally, the course focuses on a set of emerging, innovation-oriented issues that are applicable across all of the core topics. These include HR and people analytics to better justify investments in HRM and people, leaders are increasingly looking for ways to leverage data and analytics to drive individual and collective performance; and coaching, mentoring, and performance improvement leaders and managers are tasked with helping to improve employee satisfaction, growth, and performance, but leaders and managers need support in learning to provide sustained and effective feedback in its various forms. We also cover continuous learning the organization that learns the most and the fastest will have a competitive advantage; the changing world of work and contemporary issues the global pandemic and other forces are quickly changing work and organizations, pushing HR professionals to learn and lead in new ways; and equity, diversity, and inclusion the workforce is changing to reflect societal diversity and organizations face new pressures to demonstrate their commitments to equity, diversity, and inclusion."
2023,Spring,2,23214,4240,MGMT E-4240 Section 1 (23214),Human Resource Management,"Michael K. Thomas EdD, President and Chief Executive Officer, New England Board of Higher Education",MGMT,Management,Flexible Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Spring%20Term%202024%20-%20Full%20Term/MGMT/E-4240/1,Monday,17:30:00,19:30:00, ,"Flexible Attendance Web Conference.<br><br>Optional sections to be arranged.<br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","Human resource management (HRM) can be defined as the effective use of human resources in an organization, through the management of people-related activities. It is a strategic organizational activity of increasing complexity and importance. This introductory course covers the range of critical HR issues and core activities that all managers need to understand, including strategic HRM, legal issues, talent acquisition, performance management, employee development, and compensation and rewards. Through interactive lectures and case studies, students become familiar with the basic principles and techniques of strategic HRM. The course takes a practical view that integrates contemporary management thought with practical aspects of implementing HR functions in the real world. It enables students to be effective talent managers and to ensure that people are a source of an organization's competitive advantage. Additionally, the course focuses on a set of emerging, innovation-oriented issues that are applicable across all of the core topics. These include HR and people analytics to better justify investments in HRM and people, leaders are increasingly looking for ways to leverage data and analytics to drive individual and collective performance; and coaching, mentoring, and performance improvement leaders and managers are tasked with helping to improve employee satisfaction, growth, and performance, but leaders and managers need support in learning to provide sustained and effective feedback in its various forms. We also cover continuous learning the organization that learns the most and the fastest will have a competitive advantage; the changing world of work and contemporary issues the global pandemic and other forces are quickly changing work and organizations, pushing HR professionals to learn and lead in new ways; and equity, diversity, and inclusion the workforce is changing to reflect societal diversity and organizations face new pressures to demonstrate their commitments to equity, diversity, and inclusion."
2023,Spring,2,25940,4241,MGMT E-4241 Section 1 (25940),Nonprofit Human Resource Management,"Cindy Joyce MA, Chief Executive Officer and Founder, Pillar Search and Human Resources Consulting",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Spring%20Term%202024%20-%20Full%20Term/MGMT/E-4241/1,Wednesday,18:30:00,20:30:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","How do you make the most of your more valuable asset your team in a nonprofit, and how do you ensure that they are well aligned with your mission? This course examines human resources (HR) in the nonprofit setting, providing an introduction to the practices, policies, and theories related to nonprofit human resource management. Whether you are now or plan to be an HR practitioner, leader, or board member with a nonprofit organization, museum, school, or foundation, this course prepares you with the knowledge and skills needed to manage, train, and support human capital and ensure a positive and productive employee experience."
2023,Spring,2,25687,4310,MGMT E-4310 Section 1 (25687),Creativity and Innovation,"Michael Grandinetti MBA, Adjunct Professor, School of Engineering, Brown University and Industry Fellow, College of Engineering, Sutardja Center for Entrepreneurship and Technology, University of California Berkeley",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Spring%20Term%202024%20-%20Full%20Term/MGMT/E-4310/1,Wednesday,19:40:00,21:40:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","Creativity is not just for artists. In fact, it is a fundamental aspect of success regardless of functional role, place in the organizational hierarchy, or industry sector. In the world of business, creativity manifests as innovation. According to a recent survey of 1,500 C-level executives by IBM, creativity is the number one leadership competency required to effectively navigate our increasingly volatile, uncertain, complex, and ambiguous (VUCA) world. Whether operating in the corporate, startup, social entrepreneurship, not-for-profit, or public sectors, organizations increasingly need people who understand the creative process; know how to manage, motivate, and engage creative professionals; and can develop an organizational culture that encourages experimentation, considers the inevitable failures as learning opportunities, and enables innovative outcomes. This course focuses on best practices in creativity and innovation, exploring the interplay between creativity, organizational processes and systems, and successful innovation. Throughout the course we explore tools and techniques for fostering individual and group creativity, management practices that foster (or inhibit) innovation, methods for developing and evaluating ideas for new products and services, the business models to execute these ideas, and principles and practices for leading innovation. Using a variety of readings, case examples, discussions, experiential exercises, and a team project, students explore and apply the principles of creativity and innovation."
2023,Spring,2,26241,4400,MGMT E-4400 Section 1 (26241),Diversity and Inclusion Management,"Tracie Denise Jones MEd, Assistant Dean for Diversity, Equity, and Inclusion, School of Humanities, Arts and Social Sciences, Massachusetts Institute of Technology",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Spring%20Term%202024%20-%20Full%20Term/MGMT/E-4400/1,Wednesday,19:40:00,21:40:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","As workplaces become increasingly diverse, both opportunities and challenges arise. People must constantly interact with peers, managers, and customers with different backgrounds, experiences, and identities. When used effectively, these differences can not only improve performance and creativity, but they can also lead to greater employee and customer engagement, satisfaction, and inclusion. This course is designed to help employees and managers navigate diverse work settings more effectively and provide them with the tools to deepen their understanding of the differences around them, overcome barriers to creating inclusion, manage and communicate with people from different backgrounds, and identify and implement approaches for managing diversity."
2023,Spring,2,26614,4410,MGMT E-4410 Section 1 (26614),Inclusive Leadership,"Christal Morris EdD, Chief Sustainability and Diversity, Equity, and Inclusion Officer, Milliman",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Spring%20Term%202024%20-%20Full%20Term/MGMT/E-4410/1,Monday,11:00:00,13:00:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","This is an interactive course on the topics of diversity, equity and inclusion. The course focuses on gaining alignment and understanding on why creating workplace inclusion is equally important to a focus on building diverse teams, and how systemic barriers to entry impact the ability to establish inclusion and belonging. The course combines a variety of learning formats, including self-reflection, breakout groups, experiential learning, and full group discussions. The course asks participants to consider the definitions of concepts like diversity, equity and inclusion, microaggressions, and privilege, and takes leaders through an unwritten rules exercise to uncover opportunities to progress policies and norms in client assignments, talent and engagement, recruitment, and performance. As an outcome of this course, participants should understand why inclusion must be felt in order for a diverse team to thrive. Leaders should also understand a new avenues to lean in on topics that are difficult to discuss at work such as race and diversity, and why we gravitate towards some people more than others."
2023,Fall,1,16858,4420,MGMT E-4420 Section 1 (16858),Corporate America Advancing Racial Equity,Peter M. Williams MPA,MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Fall%20Term%202023%20-%20Full%20Term/MGMT/E-4420/1,Wednesday,18:30:00,20:30:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","The killing of George Floyd and other incidents of racial violence have spotlighted corporate America's role in advancing racial equity. After Floyd's death, several corporations made pledges to advance racial equity in this nation. However, many social justice advocates have instead questioned whether these pledges have been attained or have gone far enough. This course examines the literature and the strategies advocates have used to persuade corporations to go beyond diversity and inclusion programs and how our nation's private sector can help work towards a more fair and just society for all its citizenry. The course uses a framework that provides students with a new pathway for this nation's chief executive officers (CEOs) to lead more equitable businesses. This pathway offers a strategy to achieve a fairer country for all by having companies reimagine their actions within their four walls, in the communities where they are situated, and at the societal level. The students explore the historical context for the current inequities within the US and strategies practitioners use to persuade CEOs to adopt a racial equity framework as part of their business model. A primary focus of the course is tointroduce students to the cutting-edge practices utilized by companies that have adopted the racial equity framework."
2023,Spring,2,26400,4500,MGMT E-4500 Section 1 (26400),Work and Well-Being,Jeff Steiner PhD,MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Spring%20Term%202024%20-%20Full%20Term/MGMT/E-4500/1,Tuesday,18:30:00,20:30:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","This course draws from multiple disciplines to examine the complex relationship between human labor and human flourishing. Topics include the history and evolution of work; the future of work; the measurement of well-being at work and in life; the modern employee engagement crisis; similarities and differences across countries and work contexts; the role of individuals, managers, organizations, and policy-makers in improving well-being outcomes; and the role of individuals in managing their own work and careers in pursuit of the good life."
2023,Fall,1,16863,4520,MGMT E-4520 Section 1 (16863),The Science of Happiness and Wellbeing,"Mukul Kumar PhD, Chief Innovation Officer, Hult International Business School",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Fall%20Term%202023%20-%20Short%20Fall%20I/MGMT/E-4520/1,Wednesday Friday,13:30:00,15:45:00, ,"Live Attendance Web Conference.<br><br>Optional sections to be arranged.<br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","The course translates findings from academic research, particularly in positive psychology and behavior change, into attitudes, behaviors, and practices that students can adopt to have happy, fulfilling, and meaningful lives. We explore the foundation of happiness and what makes us happy, set goals, and chart a path for achieving a greater sense of happiness. The course goes beyond knowledge acquisition and requires hands-on student engagement with weekly reflections and practices for behavior change. We also survey the growing range of happiness technology tools and technologies that support individuals in their quest for a more fulfilling life and explore entrepreneurial ideation for creating new happiness technology ventures."
2023,Fall,1,16864,4625,MGMT E-4625 Section 1 (16864),Building Relationships for Impact,"Bushra Guenoun AB, Doctoral Candidate, Harvard Business School - Elizabeth Rachel Johnson AB, Doctoral Candidate, Harvard Business School",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Fall%20Term%202023%20-%20Full%20Term/MGMT/E-4625/1,Wednesday,18:00:00,20:00:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","Have you ever wondered how to effectively build relationships in the workplace and throughout your career? Research shows that individuals who form and maintain strong mentoring, coaching, and sponsorship relationships are significantly more likely to succeed professionally. In this course, we explore each of these developmental relationships and discuss their unique benefits, challenges, and opportunities. We begin by focusing on how you can make the most of these developmental relationships when you are in the learning position (mentee, coachee, or sponsee). We address questions such as: what are the best ways to network so you can build development relationships? Once you are in a meeting with a mentor, coach, or sponsor, what are the right questions to ask them? How do you know when to start or end a developmental relationship? Then, we shift focus and learn how to be an effective mentor, coach, and sponsor to others. We discuss questions such as: how do you give good advice? How do you recognize the type of support that your mentee, coachee, or sponsee needs? How do you evaluate your performance as a mentor, coach, or sponsor? Finally, we discuss how organizational structures affect the extent to which these relationships can be successful. We answer questions such as: when do formalized mentorship or coaching programs work? How should these programs be designed to optimize outcomes? This course is designed to introduce you to different forms of and perspectives on developmental relationships so that you can understand the unique value of different types of developmental relationships in the workplace; learn how to create and make the most of developmental relationships when you are in the learning position; discover how to become a more effective leader by strengthening your mentorship, coaching, and sponsorship skills; and understand how organizational structures can affect developmental relationships within an organization."
2023,Fall,1,15722,5000,MGMT E-5000 Section 1 (15722),Strategic Management,"Edward Barrows DBA, Managing Director, Duke Corporate Education",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Fall%20Term%202023%20-%20Full%20Term/MGMT/E-5000/1,Monday,18:30:00,20:30:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","To succeed in the future, managers must develop the resources and capabilities needed to gain and sustain advantage in competitive markets both traditional and emerging. The way in which organizations attempt to develop such competitive advantage constitutes the essence of their strategy. This course introduces the concept of strategic management through case analyses, and considers the basic direction and goals of an organization, the environment (social, political, technological, economic, and global factors), industry and market structure, and organizational strengths and weaknesses. The emphasis is on the development and successful implementation of strategy in different types of firms across industries.<br><br>Prerequisites: Course work in accounting and two other functional areas."
2023,Fall,1,15110,5000,MGMT E-5000 Section 2 (15110),Strategic Management,"Mohsin Habib PhD, Associate Professor of Management, University of Massachusetts, Boston",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Fall%20Term%202023%20-%20Full%20Term/MGMT/E-5000/2,Wednesday,17:30:00,19:30:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","To succeed in the future, managers must develop the resources and capabilities needed to gain and sustain advantage in competitive markets both traditional and emerging. The way in which organizations attempt to develop such competitive advantage constitutes the essence of their strategy. This course introduces the concept of strategic management through case analyses, and considers the basic direction and goals of an organization, the environment (social, political, technological, economic, and global factors), industry and market structure, and organizational strengths and weaknesses. The emphasis is on the development and successful implementation of strategy in different types of firms across industries.<br><br>Prerequisites: Course work in accounting and two other functional areas."
2023,Fall,1,13351,5000,MGMT E-5000 Section 3 (13351),Strategic Management,"Kenneth Baylor DBA, Principal, Advanced Leadership Solutions, LLC",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Fall%20Term%202023%20-%20Full%20Term/MGMT/E-5000/3,Thursday,19:40:00,21:40:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","To succeed in the future, managers must develop the resources and capabilities needed to gain and sustain advantage in competitive markets both traditional and emerging. The way in which organizations attempt to develop such competitive advantage constitutes the essence of their strategy. This course introduces the concept of strategic management through case analyses, and considers the basic direction and goals of an organization, the environment (social, political, technological, economic, and global factors), industry and market structure, and organizational strengths and weaknesses. The emphasis is on the development and successful implementation of strategy in different types of firms across industries.<br><br>Prerequisites: Course work in accounting and two other functional areas."
2023,January,5,23354,5000,MGMT E-5000 Section 1 (23354),Strategic Management,"Areen Shahbari MBA, Chief Executive Officer, Cactus International and Principal, Shahbari Training and Consultancy",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Spring%20Term%202024%20-%20January%20session/MGMT/E-5000/1,Monday Tuesday Wednesday Thursday,18:00:00,21:00:00, ,"Live Attendance Web Conference.<br><br>Optional sections to be arranged.<br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","To succeed in the future, managers must develop the resources and capabilities needed to gain and sustain advantage in competitive markets both traditional and emerging. The way in which organizations attempt to develop such competitive advantage constitutes the essence of their strategy. This course introduces the concept of strategic management through case analyses, and considers the basic direction and goals of an organization, the environment (social, political, technological, economic, and global factors), industry and market structure, and organizational strengths and weaknesses. The emphasis is on the development and successful implementation of strategy in different types of firms across industries.<br><br>Prerequisites: Course work in accounting and two other functional areas."
2023,Spring,2,25344,5000,MGMT E-5000 Section 2 (25344),Strategic Management,"Kenneth Baylor DBA, Principal, Advanced Leadership Solutions, LLC",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Spring%20Term%202024%20-%20Full%20Term/MGMT/E-5000/2,Wednesday,19:40:00,21:40:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","To succeed in the future, managers must develop the resources and capabilities needed to gain and sustain advantage in competitive markets both traditional and emerging. The way in which organizations attempt to develop such competitive advantage constitutes the essence of their strategy. This course introduces the concept of strategic management through case analyses, and considers the basic direction and goals of an organization, the environment (social, political, technological, economic, and global factors), industry and market structure, and organizational strengths and weaknesses. The emphasis is on the development and successful implementation of strategy in different types of firms across industries.<br><br>Prerequisites: Course work in accounting and two other functional areas."
2023,Spring,2,26131,5000,MGMT E-5000 Section 3 (26131),Strategic Management,"Laura Downing MBA, Founder, CLIR Coaching",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Spring%20Term%202024%20-%20Full%20Term/MGMT/E-5000/3,Thursday,18:30:00,20:30:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","To succeed in the future, managers must develop the resources and capabilities needed to gain and sustain advantage in competitive markets both traditional and emerging. The way in which organizations attempt to develop such competitive advantage constitutes the essence of their strategy. This course introduces the concept of strategic management through case analyses, and considers the basic direction and goals of an organization, the environment (social, political, technological, economic, and global factors), industry and market structure, and organizational strengths and weaknesses. The emphasis is on the development and successful implementation of strategy in different types of firms across industries.<br><br>Prerequisites: Course work in accounting and two other functional areas."
2023,Spring,2,26554,5000,MGMT E-5000 Section 4 (26554),Strategic Management,"Shawn O'Connor MBA, JD, Founder and Chief Executive Officer, Mazzy Health",MGMT,Management,Live Attendance Web Conference,4,0,1,,Monday Wednesday,20:10:00,22:25:00, ,"Live Attendance Web Conference.<br><br><br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","To succeed in the future, managers must develop the resources and capabilities needed to gain and sustain advantage in competitive markets both traditional and emerging. The way in which organizations attempt to develop such competitive advantage constitutes the essence of their strategy. This course introduces the concept of strategic management through case analyses, and considers the basic direction and goals of an organization, the environment (social, political, technological, economic, and global factors), industry and market structure, and organizational strengths and weaknesses. The emphasis is on the development and successful implementation of strategy in different types of firms across industries.<br><br>Prerequisites: Course work in accounting and two other functional areas."
2023,Spring,2,24503,5005,MGMT E-5005 Section 1 (24503),Corporate Strategy,"Eric H. Chung MBA, Partner, Energy and Utilities, West Monroe",MGMT,Management,Live Attendance Web Conference,4,0,1,https://harvard.simplesyllabus.com/en-US/syllabus/Spring%20Term%202024%20-%20Full%20Term/MGMT/E-5005/1,Tuesday,19:40:00,21:40:00, ,"Live Attendance Web Conference.<br><br>Optional sections to be arranged.<br><br>Graduate credit $3,220.<br><br>See <a href=""http://www.extension.harvard.edu"">http://www.extension.harvard.edu</a>","This course deals with understanding the value created by managing multiple lines of businesses under the ownership of one corporate umbrella that is, a diversified firm. The ultimate goal is to create what we call a corporate advantage by anticipating the challenges a firm faces in managing its diverse businesses, assessing its future performance, and developing alternative strategies. The recognition, development, and deployment of resources across these diverse businesses play a key role in corporate strategy formulation. Limits to firm growth are recognized, specifying boundary conditions of corporate strategy. Business portfolio methodologies are applied to define strategic business units, determine their fit within the corporate parent, allocate resources among them, and influence their corporate development approach. Mergers and acquisitions, decision making, and transformation are also covered as critical issues in corporate strategy."
